1.3,603,-0.042346,-0.088437
1.4,603,-0.036735,-0.076271
1.5,603,-0.031411,-0.06486
1.6,603,-0.026419,-0.054271
1.7,603,-0.021785,-0.044539
1.8,603,-0.017525,-0.035675
1.9,603,-0.013644,-0.027665
2,603,-0.010138,-0.020484
,,,
-3,613,0.62708,0.770804
-2.9,613,0.598229,0.748615
-2.8,613,0.569265,0.725518
-2.7,613,0.540211,0.701476
-2.6,613,0.511084,0.676447
-2.5,613,0.481902,0.650384
-2.4,613,0.452681,0.623235
-2.3,613,0.423437,0.59495
-2.2,613,0.394191,0.565476
-2.1,613,0.364969,0.534765
-2,613,0.335804,0.502775
-1.9,613,0.306742,0.469476
-1.8,613,0.277841,0.43486
-1.7,613,0.249172,0.398939
-1.6,613,0.220827,0.361766
-1.5,613,0.192914,0.323433
-1.4,613,0.165561,0.284088
-1.3,613,0.138915,0.243942
-1.2,613,0.113139,0.203278
-1.1,613,0.088408,0.162455
-1,613,0.064909,0.121906
-0.9,613,0.042829,0.08214
-0.8,613,0.022349,0.043721
-0.7,613,0.003639,0.007252
-0.6,613,-0.013154,-0.026659
-0.5,613,-0.027913,-0.057429
-0.4,613,-0.040557,-0.084543
-0.3,613,-0.051048,-0.107588
-0.2,613,-0.059393,-0.126286
-0.1,613,-0.065645,-0.140513
0,613,-0.0699,-0.150307
0.1,613,-0.072297,-0.155862
0.2,613,-0.073002,-0.157503
0.3,613,-0.072211,-0.155664
0.4,613,-0.070134,-0.150847
0.5,613,-0.066987,-0.143593
0.6,613,-0.062987,-0.134441
0.7,613,-0.05834,-0.12391
0.8,613,-0.053242,-0.112473
0.9,613,-0.047867,-0.100546
1,613,-0.042368,-0.088484
1.1,613,-0.036876,-0.076577
1.2,613,-0.031501,-0.06505
1.3,613,-0.026327,-0.054077
1.4,613,-0.021421,-0.043779
1.5,613,-0.01683,-0.034236
1.6,613,-0.012586,-0.025493
1.7,613,-0.008707,-0.017566
1.8,613,-0.005199,-0.010452
1.9,613,-0.00206,-0.004128
2,613,0.00072,0.001438
,,,
-3,623,0.660667,0.795665
-2.9,623,0.63096,0.773728
-2.8,623,0.601053,0.750822
-2.7,623,0.570986,0.726914
-2.6,623,0.540797,0.701971
-2.5,623,0.510524,0.675956
-2.4,623,0.480202,0.648833
-2.3,623,0.449871,0.620567
-2.2,623,0.419572,0.591125
-2.1,623,0.389354,0.560482
-2,623,0.359271,0.528623
-1.9,623,0.329386,0.495546
-1.8,623,0.299774,0.461271
-1.7,623,0.270521,0.425843
-1.6,623,0.241729,0.389342
-1.5,623,0.213509,0.351887
-1.4,623,0.185991,0.313647
-1.3,623,0.159316,0.274845
-1.2,623,0.133636,0.235765
-1.1,623,0.109111,0.196755
-1,623,0.085907,0.158222
-0.9,623,0.064187,0.120631
-0.8,623,0.044107,0.084487
-0.7,623,0.025807,0.050316
-0.6,623,0.009409,0.018642
-0.5,623,-0.004998,-0.010045
-0.4,623,-0.017354,-0.03532
-0.3,623,-0.027641,-0.056854
-0.2,623,-0.035883,-0.074436
-0.1,623,-0.042141,-0.08799
0,623,-0.046519,-0.097577
0.1,623,-0.049154,-0.10339
0.2,623,-0.050212,-0.105732
0.3,623,-0.049879,-0.104995
0.4,623,-0.048357,-0.101629
0.5,623,-0.045851,-0.096108
0.6,623,-0.042563,-0.088911
0.7,623,-0.038689,-0.080492
0.8,623,-0.034407,-0.071267
0.9,623,-0.029881,-0.061603
1,623,-0.025251,-0.05181
1.1,623,-0.020637,-0.042145
1.2,623,-0.016139,-0.032807
1.3,623,-0.011833,-0.023949
1.4,623,-0.007779,-0.01568
1.5,623,-0.004018,-0.008069
1.6,623,-0.000579,-0.001159
1.7,623,0.002525,0.005037
1.8,623,0.005288,0.01052
1.9,623,0.007715,0.015311
2,623,0.009814,0.019437
,,,
-3,633,0.692576,0.818369
-2.9,633,0.662344,0.79688
-2.8,633,0.631871,0.774413
-2.7,633,0.601221,0.750953
-2.6,633,0.570454,0.726483
-2.5,633,0.53963,0.700987
-2.4,633,0.508807,0.674449
-2.3,633,0.478041,0.646857
-2.2,633,0.44739,0.618202
-2.1,633,0.416913,0.58848
-2,633,0.38667,0.557696
-1.9,633,0.356727,0.525864
-1.8,633,0.327154,0.493016
-1.7,633,0.298028,0.459202
-1.6,633,0.269435,0.424496
-1.5,633,0.24147,0.389007
-1.4,633,0.214239,0.352878
-1.3,633,0.187861,0.316301
-1.2,633,0.162461,0.279512
-1.1,633,0.138178,0.242805
-1,633,0.115153,0.206523
-0.9,633,0.09353,0.171061
-0.8,633,0.073451,0.13685
-0.7,633,0.055045,0.104346
-0.6,633,0.038425,0.074006
-0.5,633,0.02368,0.046265
-0.4,633,0.01087,0.021507
-0.3,633,0.00002,0.000039
-0.2,633,-0.008886,-0.017932
-0.1,633,-0.015899,-0.032312
0,633,-0.02111,-0.04313
0.1,633,-0.024642,-0.05053
0.2,633,-0.026648,-0.054756
0.3,633,-0.027302,-0.056137
0.4,633,-0.026791,-0.055058
0.5,633,-0.02531,-0.051934
0.6,633,-0.02305,-0.047187
0.7,633,-0.020196,-0.041224
0.8,633,-0.016921,-0.034424
0.9,633,-0.013379,-0.027122
1,633,-0.009708,-0.019607
1.1,633,-0.006023,-0.012119
1.2,633,-0.00242,-0.004851
1.3,633,0.001026,0.00205
1.4,633,0.004256,0.008476
1.5,633,0.007229,0.014354
1.6,633,0.009917,0.019639
1.7,633,0.012304,0.02431
1.8,633,0.014385,0.028362
1.9,633,0.016161,0.031808
2,633,0.01764,0.034668
,,,
-3,643,0.72411,0.839981
-2.9,643,0.694074,0.819414
-2.8,643,0.663807,0.797937
-2.7,643,0.633386,0.77555
-2.6,643,0.602884,0.752249
-2.5,643,0.572366,0.728032
-2.4,643,0.541891,0.702891
